timestamp,weather_condition,road_condition,location_type,day_of_week,time_of_day,traffic_density,speed_limit,visibility_meters,temperature_celsius,accident_occurred
2024-08-29 17:39:28.150004,snow,icy,intersection,Thursday,17,10,55,818,11.456879547763958,1
2024-08-21 11:18:01.150004,clear,snowy,rural,Wednesday,11,10,40,5734,23.154505832400346,0
2022-06-08 07:11:38.150004,clear,dry,intersection,Wednesday,7,8,45,1371,11.377947179861884,0
2025-03-10 11:17:21.150004,clear,dry,rural,Monday,11,10,35,2073,37.31645049693973,0
2023-03-06 20:42:29.150004,clear,dry,intersection,Monday,20,8,25,6790,3.048442399076798,0
2023-04-12 22:11:31.150004,clear,dry,intersection,Wednesday,22,3,55,5518,21.368606033504737,0
2024-02-10 22:33:09.150004,rain,wet,intersection,Saturday,22,6,65,1639,20.568896933006588,1
2022-05-14 04:32:52.150004,clear,dry,intersection,Saturday,4,2,65,214,4.078736094114202,1
2024-01-15 21:12:47.150004,snow,icy,residential,Monday,21,8,65,696,10.584381225701364,1
2024-08-06 07:28:14.150004,clear,dry,residential,Tuesday,7,10,30,7885,8.273680971998541,0
2024-03-07 01:29:39.150004,rain,wet,residential,Thursday,1,2,35,1836,-1.3750469989755345,1
2025-01-12 21:48:04.150004,clear,dry,intersection,Sunday,21,9,40,3400,13.864760631577198,0
2023-04-28 15:47:20.150004,clear,dry,highway,Friday,15,10,30,1037,9.333112651092073,1
2024-05-30 11:09:19.150004,clear,wet,residential,Thursday,11,9,70,2579,-1.0841319966420322,1
2024-09-05 08:54:17.150004,clear,dry,highway,Thursday,8,9,40,4662,12.494002270888075,0
2024-12-16 03:04:25.150004,clear,wet,residential,Monday,3,3,30,3895,11.092198412936959,0
2023-12-07 06:35:58.150004,rain,dry,residential,Thursday,6,4,45,1474,-3.4317161170270136,0
2025-01-18 18:59:28.150004,snow,snowy,intersection,Saturday,18,9,40,319,-3.440622904099458,1
2024-09-25 15:51:47.150004,clear,dry,residential,Wednesday,15,6,30,1376,22.37536899228487,0
2022-11-27 04:47:28.150004,clear,wet,residential,Sunday,4,1,70,8269,25.329040235855196,0
2022-11-18 20:36:29.150004,clear,dry,residential,Friday,20,1,65,6974,37.05902099544524,0
2024-08-01 22:49:54.150004,clear,dry,intersection,Thursday,22,8,70,4643,-5.649765476945009,0
2023-05-26 22:59:49.150004,clear,dry,intersection,Friday,22,5,40,6712,-4.106925381087326,0
2022-06-23 03:03:05.150004,rain,wet,highway,Thursday,3,2,70,1383,-7.40909357660445,1
2023-01-19 20:14:33.150004,fog,wet,intersection,Thursday,20,5,35,236,16.611421537846503,1
2024-10-24 23:45:08.150004,snow,icy,intersection,Thursday,23,10,40,995,21.137330714761326,1
2023-03-18 17:56:30.150004,clear,dry,residential,Saturday,17,8,55,6451,10.176172596607884,0
2025-03-18 13:23:09.150004,snow,dry,residential,Tuesday,13,3,40,698,29.895111048056634,0
2024-08-15 11:25:26.150004,rain,wet,highway,Thursday,11,4,30,663,24.334971800190004,0
2023-01-12 11:34:56.150004,clear,dry,intersection,Thursday,11,5,70,1787,39.292021047343,0
2022-11-14 08:39:25.150004,clear,dry,rural,Monday,8,10,70,2111,-3.1052508350160677,0
2022-09-28 10:04:56.150004,rain,dry,intersection,Wednesday,10,6,40,1721,-7.0842167828749325,0
2024-12-02 17:49:00.150004,clear,dry,residential,Monday,17,7,45,6333,3.740185278469392,0
2024-06-05 22:45:13.150004,clear,dry,rural,Wednesday,22,4,25,9636,-9.047490234157799,0
2024-08-21 23:48:49.150004,clear,wet,residential,Wednesday,23,1,35,6890,36.63057139332563,0
2022-07-22 16:39:22.150004,clear,dry,rural,Friday,16,10,55,3609,5.197582934408771,0
2023-12-24 01:47:28.150004,clear,dry,residential,Sunday,1,1,65,5511,17.62150834857294,0
2023-08-21 16:24:49.150004,snow,wet,intersection,Monday,16,10,30,429,5.903481643937095,1
2025-01-29 16:30:25.150004,rain,wet,intersection,Wednesday,16,7,65,548,2.2904310994411734,1
2024-12-15 21:45:42.150004,rain,dry,highway,Sunday,21,3,65,699,-2.3817638012560005,1
2025-03-28 20:19:41.150004,clear,dry,intersection,Friday,20,1,70,5103,6.01829601645678,1
2022-09-22 15:43:24.150004,rain,wet,residential,Thursday,15,7,40,1890,20.770946520398727,1
2023-08-01 08:35:14.150004,clear,icy,intersection,Tuesday,8,10,40,1178,38.58105998437639,1
2023-08-04 03:55:39.150004,clear,wet,residential,Friday,3,1,40,6915,17.904602018357473,0
2024-05-17 18:01:25.150004,clear,dry,highway,Friday,18,8,70,6522,16.635453304950257,0
2022-12-04 00:49:42.150004,clear,wet,highway,Sunday,0,1,35,7466,-8.236849094742656,0
2022-12-24 08:43:28.150004,clear,dry,rural,Saturday,8,7,55,1746,32.004950783384636,0
2024-05-20 23:49:25.150004,clear,icy,intersection,Monday,23,6,25,8374,-7.757931250121338,1
2024-12-21 13:34:21.150004,clear,dry,residential,Saturday,13,10,45,7457,35.31161370517396,0
2025-01-19 10:47:15.150004,clear,dry,residential,Sunday,10,2,55,7295,16.933586267835896,0
2025-03-18 13:33:53.150004,fog,dry,intersection,Tuesday,13,1,45,404,-1.5766697382982269,1
2023-01-01 12:58:10.150004,clear,dry,highway,Sunday,12,1,65,4270,12.585369600322935,0
2025-01-25 08:44:00.150004,rain,wet,highway,Saturday,8,8,55,689,39.749224034159916,1
2022-10-29 16:10:06.150004,clear,dry,residential,Saturday,16,8,30,6220,5.2541426022046505,0
2024-02-03 14:54:03.150004,clear,wet,residential,Saturday,14,3,25,361,3.472988427428934,0
2024-12-15 17:17:24.150004,fog,dry,highway,Sunday,17,8,25,329,-4.099705247874704,0
2024-01-28 07:02:13.150004,clear,snowy,residential,Sunday,7,8,35,451,19.85711743954194,0
2025-04-11 00:30:58.150004,clear,dry,intersection,Friday,0,3,70,5604,-5.538650049301854,1
2024-09-01 20:00:42.150004,rain,wet,residential,Sunday,20,1,55,1054,28.30040319020386,0
2023-03-12 11:31:32.150004,clear,icy,rural,Sunday,11,4,40,171,35.961175716527904,0
2023-03-24 16:56:19.150004,rain,wet,rural,Friday,16,10,25,1387,36.593555560774966,1
2023-06-05 01:52:05.150004,clear,wet,residential,Monday,1,3,55,155,-4.6041873561281115,0
2024-06-10 09:45:39.150004,clear,wet,highway,Monday,9,9,40,6984,17.91312986764844,0
2025-02-27 11:42:10.150004,clear,dry,rural,Thursday,11,8,35,9301,-5.1445072548916695,0
2022-10-05 01:29:22.150004,clear,dry,highway,Wednesday,1,3,65,3288,18.600807074214863,0
2022-04-20 09:50:27.150004,snow,icy,residential,Wednesday,9,8,65,497,30.749029260479055,1
2022-08-26 10:09:24.150004,rain,wet,intersection,Friday,10,1,55,1291,16.889508115164233,1
2024-06-10 04:20:22.150004,clear,dry,rural,Monday,4,3,55,6915,33.602691305334055,0
2025-04-12 14:38:28.150004,clear,wet,residential,Saturday,14,10,30,9251,30.083717742468885,0
2024-01-18 06:22:30.150004,rain,wet,residential,Thursday,6,8,55,627,3.8274174969964196,1
2023-10-13 09:34:57.150004,clear,dry,intersection,Friday,9,10,30,2325,21.505114144122082,0
2022-04-25 08:04:45.150004,clear,dry,residential,Monday,8,7,40,3858,-9.629393676193429,0
2024-01-31 07:24:56.150004,clear,snowy,residential,Wednesday,7,10,70,8694,9.802095796243218,0
2023-05-01 04:16:56.150004,clear,dry,residential,Monday,4,1,65,815,1.898008389214759,0
2024-09-21 16:08:21.150004,rain,wet,intersection,Saturday,16,7,70,1655,36.855817297174305,1
2024-09-18 14:54:28.150004,fog,dry,highway,Wednesday,14,1,40,411,10.269450586158001,0
2023-08-22 05:12:36.150004,clear,snowy,intersection,Tuesday,5,3,65,1547,22.703221421124027,1
2022-06-27 12:43:54.150004,clear,snowy,highway,Monday,12,6,65,2888,26.59908046368036,1
2023-08-21 17:36:08.150004,clear,dry,intersection,Monday,17,9,25,6086,28.660626934075374,0
2023-10-27 08:59:57.150004,clear,wet,highway,Friday,8,7,35,5116,26.78875960087644,1
2023-07-20 21:10:09.150004,clear,dry,intersection,Thursday,21,7,70,539,4.458253049386737,0
2023-02-20 14:11:27.150004,rain,snowy,intersection,Monday,14,10,30,574,24.303384836461106,1
2022-06-17 09:25:41.150004,clear,dry,intersection,Friday,9,9,65,1985,17.450474113114165,0
2023-04-27 19:08:02.150004,clear,dry,rural,Thursday,19,8,25,2799,19.86863323987594,0
2024-05-08 12:11:52.150004,clear,dry,highway,Wednesday,12,3,70,9345,-9.959269134562255,0
2025-01-16 01:07:14.150004,clear,dry,highway,Thursday,1,2,45,7862,2.912880047642828,0
2022-08-19 02:25:11.150004,clear,wet,highway,Friday,2,3,25,9841,36.534184835782774,0
2022-08-23 21:56:03.150004,rain,wet,residential,Tuesday,21,6,40,1215,4.503804165286288,0
2023-05-11 15:29:34.150004,clear,snowy,rural,Thursday,15,2,45,7827,11.900776112482127,0
2023-02-05 05:05:17.150004,rain,dry,intersection,Sunday,5,1,70,1947,-0.6663008902129484,1
2023-11-09 13:14:42.150004,clear,dry,intersection,Thursday,13,10,25,6336,-3.069872404815513,0
2023-09-04 13:29:08.150004,clear,dry,rural,Monday,13,4,55,9956,0.43344843193525406,0
2024-02-07 16:07:45.150004,clear,dry,highway,Wednesday,16,7,35,4199,17.68236644334865,0
2023-07-21 21:26:39.150004,clear,wet,intersection,Friday,21,4,30,5898,35.95143256950541,0
2023-07-27 17:25:14.150004,clear,dry,intersection,Thursday,17,10,55,7706,6.309958994809513,0
2025-01-26 14:58:19.150004,clear,dry,intersection,Sunday,14,8,45,2395,6.1703976103985525,0
2025-02-07 04:26:39.150004,rain,wet,rural,Friday,4,3,65,831,18.207029344343415,1
2023-10-20 00:58:35.150004,rain,dry,intersection,Friday,0,3,35,1188,7.837135884656764,1
2023-09-21 16:18:01.150004,clear,snowy,rural,Thursday,16,7,65,8820,35.5208023991994,0
2022-05-16 20:12:06.150004,clear,dry,rural,Monday,20,2,25,1748,8.892402132113094,0
2023-11-13 01:05:23.150004,clear,wet,highway,Monday,1,1,55,7034,14.522112625973353,1
2024-02-28 19:38:06.150004,clear,dry,intersection,Wednesday,19,9,40,6087,16.669464198520544,0
2023-10-08 09:51:19.150004,clear,dry,intersection,Sunday,9,10,70,5306,29.103389756523562,0
2024-05-31 19:08:23.150004,snow,snowy,highway,Friday,19,8,40,796,18.19529697074418,1
2024-05-17 18:06:27.150004,clear,dry,highway,Friday,18,9,35,328,1.957755007366206,0
2025-02-28 14:56:56.150004,clear,dry,residential,Friday,14,3,40,1518,-3.800639668681635,0
2024-01-05 16:05:11.150004,clear,dry,highway,Friday,16,9,30,9182,36.8887273344482,0
2023-08-02 01:47:35.150004,clear,dry,rural,Wednesday,1,1,70,2368,30.07814973195537,0
2025-01-15 13:27:59.150004,rain,wet,highway,Wednesday,13,4,65,1646,-8.851739485554212,0
2023-05-21 14:09:58.150004,clear,dry,residential,Sunday,14,3,35,5397,31.07644921617738,0
2024-01-02 08:40:01.150004,clear,icy,rural,Tuesday,8,7,70,5989,19.529889695238438,0
2025-03-29 19:52:37.150004,rain,wet,intersection,Saturday,19,8,35,1127,15.944711751747167,1
2024-11-02 20:42:44.150004,clear,dry,intersection,Saturday,20,5,40,6680,-9.388541048822054,0
2024-10-02 13:01:57.150004,rain,dry,intersection,Wednesday,13,8,35,1951,29.04320281922076,0
2023-12-04 07:32:58.150004,clear,dry,intersection,Monday,7,7,25,9227,-0.09674928793749515,0
2023-12-26 08:37:29.150004,clear,snowy,highway,Tuesday,8,10,45,2869,26.39906065970395,1
2023-11-29 00:51:50.150004,rain,wet,highway,Wednesday,0,1,55,1865,-9.206587631709137,1
2023-08-28 16:14:28.150004,clear,dry,highway,Monday,16,7,45,474,29.817682483309305,0
2024-08-01 20:51:04.150004,clear,wet,rural,Thursday,20,9,70,2155,-8.848026582247972,1
2022-09-06 04:42:45.150004,clear,wet,intersection,Tuesday,4,1,65,2520,1.7946452036259526,1
2024-05-08 14:47:30.150004,clear,dry,highway,Wednesday,14,8,55,5944,3.4139106256356726,0
2023-07-29 09:24:57.150004,rain,wet,intersection,Saturday,9,7,40,277,-2.1245680946536805,1
2023-11-11 10:14:53.150004,snow,snowy,highway,Saturday,10,9,70,587,14.052909809768451,1
2024-03-09 07:01:16.150004,fog,dry,highway,Saturday,7,9,30,219,4.1843979808354455,0
2022-05-07 22:02:57.150004,rain,wet,rural,Saturday,22,6,30,1261,39.66439878636283,1
2024-05-27 08:13:08.150004,clear,dry,highway,Monday,8,8,40,4101,18.998439668271946,0
2023-12-23 22:24:51.150004,clear,dry,intersection,Saturday,22,3,65,3701,18.323891252712023,0
2023-04-01 18:54:10.150004,clear,dry,highway,Saturday,18,10,40,7951,1.0434815053227613,0
2022-05-05 02:32:05.150004,clear,dry,intersection,Thursday,2,2,35,1224,10.43447193574557,0
2023-08-04 03:54:12.150004,clear,wet,intersection,Friday,3,3,30,2999,-3.8011002819999993,0
2025-03-18 19:02:22.150004,snow,icy,residential,Tuesday,19,1,70,666,28.126462612519312,1
2024-01-29 21:38:51.150004,clear,wet,intersection,Monday,21,4,45,6166,6.557962307673847,0
2024-12-28 08:41:20.150004,clear,dry,highway,Saturday,8,10,40,284,27.59829166966052,0
2023-09-24 20:24:48.150004,clear,dry,residential,Sunday,20,6,65,7962,8.584799996473773,0
2024-01-24 12:59:23.150004,rain,wet,highway,Wednesday,12,8,70,1150,39.437862005742275,1
2023-12-25 15:06:27.150004,rain,wet,intersection,Monday,15,4,65,1513,-1.4439188872689108,1
2024-03-22 05:30:07.150004,rain,wet,rural,Friday,5,2,45,757,-9.923805305833435,1
2022-08-24 11:09:17.150004,clear,dry,highway,Wednesday,11,10,55,8209,19.741277068919285,0
2024-08-03 12:36:21.150004,rain,wet,residential,Saturday,12,8,45,370,37.64766000439191,1
2023-11-01 19:21:48.150004,clear,dry,highway,Wednesday,19,5,65,276,22.35270274529897,0
2024-02-10 14:15:18.150004,snow,snowy,highway,Saturday,14,6,30,741,-5.713823862590952,1
2022-07-07 19:12:20.150004,clear,dry,highway,Thursday,19,5,55,4851,17.02401912331127,0
2023-10-30 02:52:06.150004,clear,dry,highway,Monday,2,3,70,5407,35.474346806886366,0
2023-02-19 02:53:47.150004,clear,dry,intersection,Sunday,2,3,45,7598,-9.674696605999364,0
2023-10-06 06:19:22.150004,rain,wet,highway,Friday,6,4,35,1899,-1.6543893581100608,1
2025-01-15 06:43:16.150004,clear,dry,rural,Wednesday,6,9,35,1460,30.728077805130816,0
2025-03-18 14:27:26.150004,snow,dry,residential,Tuesday,14,4,30,681,34.69535532887414,0
2024-05-21 05:12:09.150004,clear,dry,intersection,Tuesday,5,3,70,1387,25.358031043413547,0
2023-06-16 06:05:15.150004,clear,wet,highway,Friday,6,6,35,5470,39.57800818199104,0
2023-04-15 05:32:00.150004,clear,wet,rural,Saturday,5,3,40,167,-5.489203520671534,1
2024-09-17 08:54:57.150004,clear,dry,residential,Tuesday,8,10,55,1918,17.283825791828015,0
2023-01-11 08:08:06.150004,clear,dry,intersection,Wednesday,8,8,30,2147,24.24973613237931,1
2023-09-19 09:34:59.150004,clear,wet,rural,Tuesday,9,9,55,1863,25.132236018454392,0
2023-05-26 23:33:53.150004,rain,wet,highway,Friday,23,1,70,491,29.67423076720913,0
2024-02-06 11:29:59.150004,clear,dry,highway,Tuesday,11,9,65,8784,35.88130225496916,0
2024-06-01 01:44:58.150004,fog,dry,highway,Saturday,1,1,45,455,8.082072280855733,1
2025-02-10 13:30:44.150004,clear,dry,rural,Monday,13,9,40,1576,-7.851830359618209,0
2023-09-13 08:42:40.150004,rain,wet,rural,Wednesday,8,9,30,780,8.122095724047917,1
2022-04-21 18:02:18.150004,clear,wet,rural,Thursday,18,8,45,9511,23.580738169361744,0
2023-03-03 10:57:24.150004,clear,dry,intersection,Friday,10,9,45,8843,0.6728043666821755,0
2022-08-23 08:30:41.150004,clear,dry,rural,Tuesday,8,8,45,3664,30.49864757793552,0
2024-02-20 20:34:19.150004,clear,dry,intersection,Tuesday,20,2,45,2199,0.988222886141541,0
2025-03-26 22:01:19.150004,snow,snowy,intersection,Wednesday,22,1,45,521,-9.496829880991333,1
2023-11-07 08:49:58.150004,clear,snowy,highway,Tuesday,8,8,30,8629,15.404038711178966,0
2023-07-23 20:31:01.150004,clear,dry,highway,Sunday,20,1,35,3730,26.323078570180996,0
2023-12-09 11:41:22.150004,snow,snowy,residential,Saturday,11,5,45,204,7.4827670268416995,1
2023-07-10 03:25:23.150004,clear,wet,highway,Monday,3,2,65,3332,27.44478997683934,0
2022-09-21 11:05:33.150004,rain,wet,rural,Wednesday,11,5,65,765,11.920216706050411,1
2024-02-05 22:59:10.150004,clear,wet,intersection,Monday,22,5,40,4201,-1.414269134663229,0
2022-07-24 12:57:25.150004,rain,wet,intersection,Sunday,12,7,30,1629,-5.472080310052254,0
2025-01-02 06:19:05.150004,clear,dry,rural,Thursday,6,7,25,766,25.52935824536737,0
2025-02-10 20:15:49.150004,clear,dry,intersection,Monday,20,10,35,5895,9.285739380143891,0
2023-08-23 07:13:07.150004,clear,dry,residential,Wednesday,7,7,40,5808,35.63868839618851,0
2023-07-26 07:25:56.150004,snow,snowy,residential,Wednesday,7,9,65,979,17.012752928697488,1
2024-04-21 21:14:22.150004,clear,dry,highway,Sunday,21,1,45,6409,7.421620911035131,0
2022-09-29 04:01:53.150004,clear,snowy,residential,Thursday,4,1,30,8555,7.449546349486155,1
2023-07-16 16:20:37.150004,rain,wet,intersection,Sunday,16,9,30,1682,-3.4281067773675424,1
2025-03-27 11:23:45.150004,snow,wet,rural,Thursday,11,8,45,974,19.68945767945783,1
2022-11-16 04:46:19.150004,rain,wet,intersection,Wednesday,4,3,65,447,19.10835677051611,1
2024-04-15 18:21:04.150004,fog,snowy,highway,Monday,18,10,40,464,29.99968459682467,1
2023-09-01 11:31:45.150004,clear,dry,intersection,Friday,11,4,30,2539,0.05984812335380418,0
2022-07-07 19:47:00.150004,clear,dry,highway,Thursday,19,4,55,1972,4.53948212379137,0
2022-10-23 18:50:23.150004,rain,wet,residential,Sunday,18,7,65,508,-5.138101545220915,1
2023-12-11 07:51:56.150004,rain,wet,rural,Monday,7,10,65,1596,4.767110113445337,0
2024-12-18 06:52:53.150004,clear,dry,residential,Wednesday,6,1,35,8099,11.405105787720036,0
2023-02-18 05:55:50.150004,clear,snowy,highway,Saturday,5,1,40,4079,38.20142029769919,1
2022-05-08 20:22:30.150004,rain,dry,rural,Sunday,20,3,65,1329,22.653300143745668,0
2023-05-01 08:57:06.150004,clear,dry,highway,Monday,8,8,70,8402,29.143696488959776,0
2025-03-12 11:24:00.150004,clear,dry,highway,Wednesday,11,6,45,9725,6.275494261024509,0
2024-02-06 00:59:32.150004,clear,wet,highway,Tuesday,0,3,70,3942,-2.7743593595951763,0
2024-08-26 03:52:27.150004,clear,dry,highway,Monday,3,3,65,1787,2.8359970956664906,0
2024-02-24 22:40:57.150004,rain,dry,residential,Saturday,22,9,70,514,2.823384549966054,1
2024-01-09 03:57:38.150004,clear,dry,intersection,Tuesday,3,3,40,7130,19.15576641467136,0
2023-10-16 01:04:54.150004,rain,wet,highway,Monday,1,3,70,808,7.073556622751436,1
2024-01-13 02:19:12.150004,clear,dry,residential,Saturday,2,3,55,3445,32.86994321666394,0
2023-09-17 23:51:56.150004,clear,dry,rural,Sunday,23,9,65,2504,39.4272259618249,0
2024-08-31 16:32:45.150004,rain,wet,rural,Saturday,16,9,40,1144,7.164920263172423,0
2022-11-14 20:25:50.150004,clear,dry,highway,Monday,20,8,65,2337,25.253013684350535,1
2022-06-23 20:08:23.150004,clear,dry,residential,Thursday,20,5,25,9478,22.874329096018442,0
2023-12-13 03:09:48.150004,clear,dry,highway,Wednesday,3,2,70,8200,-0.2768756133859256,0
2024-02-13 09:03:06.150004,clear,dry,highway,Tuesday,9,9,70,6342,35.9004297410317,0
2023-03-24 02:47:28.150004,clear,dry,rural,Friday,2,2,45,9448,-0.0278706405799376,0
2024-04-12 17:32:36.150004,rain,wet,rural,Friday,17,9,35,738,26.84785658348494,1
2024-02-10 12:31:35.150004,rain,dry,rural,Saturday,12,1,45,271,7.3804821137156225,0
2023-02-23 23:12:43.150004,rain,wet,intersection,Thursday,23,4,25,577,8.354078350448567,1
2022-06-05 14:48:45.150004,clear,wet,rural,Sunday,14,9,45,8942,12.772452644448016,0
2023-10-31 17:11:18.150004,clear,dry,rural,Tuesday,17,9,45,5163,33.22539890275698,0
2022-07-04 02:00:13.150004,clear,dry,highway,Monday,2,1,35,3055,-2.987402924439394,0
2023-11-01 14:45:34.150004,clear,dry,highway,Wednesday,14,4,70,4840,-7.271521108262304,0
2024-04-22 23:09:40.150004,clear,dry,residential,Monday,23,7,25,60,10.102040945689069,0
2023-07-25 19:44:43.150004,clear,icy,highway,Tuesday,19,3,45,5271,-7.2207450428955955,1
2022-05-05 18:44:45.150004,fog,dry,rural,Thursday,18,9,55,234,24.380044152872024,0
2022-10-08 21:37:30.150004,clear,dry,highway,Saturday,21,6,65,9214,28.016253751360665,0
2025-03-28 00:16:11.150004,clear,dry,residential,Friday,0,1,45,7384,32.735619737662944,0
2022-11-06 07:11:15.150004,rain,wet,residential,Sunday,7,7,30,333,27.19211227417985,1
2022-08-11 22:28:03.150004,clear,dry,highway,Thursday,22,3,45,9083,35.81756968463396,0
2023-12-03 19:38:46.150004,rain,wet,rural,Sunday,19,1,35,1397,27.415056136161105,0
2023-01-21 07:42:37.150004,rain,wet,highway,Saturday,7,7,30,1833,36.80378199392008,0
2023-05-22 04:32:13.150004,snow,snowy,highway,Monday,4,2,55,492,-0.3444602895318418,1
2023-02-07 00:10:11.150004,clear,dry,intersection,Tuesday,0,1,65,6593,14.99315664338651,0
2022-07-30 08:49:40.150004,rain,wet,highway,Saturday,8,7,55,1287,39.696529985245434,1
2022-07-13 22:24:02.150004,clear,dry,residential,Wednesday,22,2,55,5781,24.07890912713578,0
2023-05-03 14:40:02.150004,rain,wet,rural,Wednesday,14,2,25,1195,33.93205589946287,0
2023-08-24 04:15:26.150004,clear,dry,intersection,Thursday,4,1,55,2485,-8.480310308357238,1
